 Eigenvectors and eigenvalues of the dynamical matrix
 ----------------------------------------------------
 
 
   1 f  =    7.478758 THz    46.990420 2PiTHz  249.464502 cm-1    30.929642 meV
             X         Y         Z           dx          dy          dz
     16.025723  2.788024 14.474552    -0.007622    0.000000   -0.016508  
      0.007149  0.929341 10.898066     0.013398    0.000000   -0.000225  
      8.908990  2.788024 14.136629     0.011338   -0.000000    0.000990  
 
  57 fi =    0.113873 THz     0.715484 2PiTHz    3.798389 cm-1     0.470940 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.003286    0.000000    0.020907  
      6.616854  2.788024 12.594077    -0.002451   -0.000000    0.019962  
      2.299255  0.929341 12.441442    -0.002505   -0.000000    0.020429  
     11.201891  2.788024 12.594295    -0.003241    0.000000    0.020385  
     12.978330  0.929341 11.777452    -0.003114    0.000000    0.020269  
      4.075984  2.788024 13.259029    -0.001962   -0.000000    0.020397  
      4.839461  0.929341 11.777088    -0.002295   -0.000000    0.019967  
     13.741567  2.788024 13.259193    -0.003680    0.000000    0.020814  
      8.907040  0.929341 12.370505    -0.002708    0.000000    0.020319  
      0.005627  2.788024 12.664576    -0.002814    0.000000    0.019931  
     14.311903  2.788024 10.580802    -0.004165    0.000000    0.019965  
      5.409563  0.929341 14.455386    -0.001844   -0.000000    0.020099  
     10.693180  0.929341 10.562509    -0.002899    0.000000    0.020189  
      1.790519  2.788024 14.473367    -0.002191   -0.000000    0.020691  
      3.506921  2.788024 10.580402    -0.001659   -0.000000    0.019526  
     12.408767  0.929341 14.455686    -0.003882    0.000000    0.020793  
      7.123465  0.929341 10.561065    -0.002543   -0.000000    0.019912  
     16.025723  2.788024 14.474552    -0.003429    0.000000    0.020943  
      0.007149  0.929341 10.898066    -0.003134    0.000000    0.021571  
      8.908990  2.788024 14.136629    -0.003035    0.000000    0.020601  
 
  58 fi =    0.156834 THz     0.985415 2PiTHz    5.231406 cm-1     0.648611 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.020920   -0.000000    0.002202  
      6.616854  2.788024 12.594077     0.020330    0.000000    0.002827  
      2.299255  0.929341 12.441442     0.020533    0.000000    0.001104  
     11.201891  2.788024 12.594295     0.020187    0.000000    0.005369  
     12.978330  0.929341 11.777452     0.019137   -0.000000    0.005465  
      4.075984  2.788024 13.259029     0.019310    0.000000    0.000399  
      4.839461  0.929341 11.777088     0.020016    0.000000    0.000826  
     13.741567  2.788024 13.259193     0.020480   -0.000000    0.004481  
      8.907040  0.929341 12.370505     0.018458    0.000000    0.004334  
      0.005627  2.788024 12.664576     0.019605    0.000000    0.001428  
     14.311903  2.788024 10.580802     0.019897   -0.000000    0.003316  
      5.409563  0.929341 14.455386     0.020158    0.000000    0.002193  
     10.693180  0.929341 10.562509     0.020002   -0.000000    0.005314  
      1.790519  2.788024 14.473367     0.020641    0.000000    0.001241  
      3.506921  2.788024 10.580402     0.020642    0.000000    0.000707  
     12.408767  0.929341 14.455686     0.021320   -0.000000    0.004891  
      7.123465  0.929341 10.561065     0.020413    0.000000    0.002092  
     16.025723  2.788024 14.474552     0.021290   -0.000000    0.002889  
      0.007149  0.929341 10.898066     0.020906    0.000000    0.001203  
      8.908990  2.788024 14.136629     0.019711    0.000000    0.004625  
 
  59 fi =    0.367720 THz     2.310450 2PiTHz   12.265805 cm-1     1.520765 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821     0.000000   -0.017703    0.000000  
      6.616854  2.788024 12.594077     0.000000   -0.021073    0.000000  
      2.299255  0.929341 12.441442     0.000000   -0.020787    0.000000  
     11.201891  2.788024 12.594295     0.000000   -0.017453    0.000000  
     12.978330  0.929341 11.777452     0.000000   -0.016548    0.000000  
      4.075984  2.788024 13.259029     0.000000   -0.019752    0.000000  
      4.839461  0.929341 11.777088     0.000000   -0.019613    0.000000  
     13.741567  2.788024 13.259193     0.000000   -0.016450    0.000000  
      8.907040  0.929341 12.370505     0.000000   -0.018065    0.000000  
      0.005627  2.788024 12.664576     0.000000   -0.018153    0.000000  
     14.311903  2.788024 10.580802     0.000000   -0.017645    0.000000  
      5.409563  0.929341 14.455386     0.000000   -0.021208    0.000000  
     10.693180  0.929341 10.562509     0.000000   -0.022748    0.000000  
      1.790519  2.788024 14.473367     0.000000   -0.028818    0.000000  
      3.506921  2.788024 10.580402     0.000000   -0.020531    0.000000  
     12.408767  0.929341 14.455686     0.000000   -0.017166    0.000000  
      7.123465  0.929341 10.561065     0.000000   -0.029458    0.000000  
     16.025723  2.788024 14.474552     0.000000   -0.023318    0.000000  
      0.007149  0.929341 10.898066     0.000000   -0.016972    0.000000  
      8.908990  2.788024 14.136629     0.000000   -0.016878    0.000000  
 
  60 fi =    0.418889 THz     2.631960 2PiTHz   13.972649 cm-1     1.732387 meV
             X         Y         Z           dx          dy          dz
     15.518985  0.929341 12.441821    -0.000000   -0.019935    0.000000  
      6.616854  2.788024 12.594077    -0.000000    0.016216    0.000000  
      2.299255  0.929341 12.441442    -0.000000    0.015460    0.000000  
     11.201891  2.788024 12.594295    -0.000000   -0.019049    0.000000  
     12.978330  0.929341 11.777452    -0.000000   -0.018951    0.000000  
      4.075984  2.788024 13.259029    -0.000000    0.015414    0.000000  
      4.839461  0.929341 11.777088    -0.000000    0.015074    0.000000  
     13.741567  2.788024 13.259193    -0.000000   -0.018537    0.000000  
      8.907040  0.929341 12.370505    -0.000000   -0.001209    0.000000  
      0.005627  2.788024 12.664576    -0.000000   -0.002118    0.000000  
     14.311903  2.788024 10.580802    -0.000000   -0.020974    0.000000  
      5.409563  0.929341 14.455386    -0.000000    0.017221    0.000000  
     10.693180  0.929341 10.562509    -0.000000   -0.033631    0.000000  
      1.790519  2.788024 14.473367    -0.000000    0.028858    0.000000  
      3.506921  2.788024 10.580402    -0.000000    0.015841    0.000000  
     12.408767  0.929341 14.455686    -0.000000   -0.019416    0.000000  
      7.123465  0.929341 10.561065    -0.000000    0.030307    0.000000  
     16.025723  2.788024 14.474552    -0.000000   -0.035432    0.000000  
      0.007149  0.929341 10.898066    -0.000000   -0.001891    0.000000  
      8.908990  2.788024 14.136629    -0.000000   -0.001207    0.000000  
 
