 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.6863     0.1038E-10     0.2031E-09     0.1093E-10       Infinity
         0.6866     0.5435E-10     0.2289E-09     0.7128E-10       Infinity
         0.6881     0.1828E-09     0.3805E-09     0.3520E-09       Infinity
         0.6885     0.1094E-09     0.2546E-09     0.1917E-09       Infinity
         0.6886     0.4108E-10     0.2099E-09     0.5107E-10       Infinity
         0.6909     0.3101E-10     0.2542E-09     0.3532E-10       Infinity
         0.6949     0.1424E-10     0.1642E-10     0.1071E-09       Infinity
         0.6951     0.2419E-10     0.4580E-10     0.5125E-10       Infinity
         0.6965     0.1608E-10     0.1642E-10     0.7685E-09       Infinity
         0.6976     0.2495E-10     0.8592E-10     0.3516E-10       Infinity
         0.6991     0.1359E-09     0.1776E-09     0.5783E-09       Infinity
         0.6998     0.1752E-10     0.8484E-10     0.2209E-10       Infinity
         0.7000     0.1612E-10     0.4899E-10     0.2402E-10       Infinity
         0.7022     0.2598E-09     0.2937E-08     0.2851E-09       Infinity
         0.7025     0.8268E-10     0.8687E-10     0.1714E-08       Infinity
         0.7041     0.5061E-09     0.1508E-08     0.7618E-09       Infinity
         0.7043     0.3456E-10     0.1101E-09     0.5037E-10       Infinity
         0.7046     0.8268E-10     0.2069E-09     0.1377E-09       Infinity
         0.7060     0.2697E-10     0.3270E-09     0.2939E-10       Infinity
         0.7079     0.6857E-10     0.5388E-09     0.7857E-10       Infinity
         0.7083     0.4341E-10     0.2913E-09     0.5101E-10       Infinity
         0.7091     0.5448E-10     0.9324E-10     0.1311E-09       Infinity
         0.7092     0.2848E-10     0.3114E-09     0.3134E-10       Infinity
         0.7099     0.3702E-10     0.1428E-09     0.4998E-10       Infinity
         0.7112     0.6183E-10     0.7111E-09     0.6772E-10       Infinity
         0.7157     0.3955E-10     0.6447E-10     0.1023E-09       Infinity
         0.7170     0.1269E-10     0.3402E-10     0.2025E-10       Infinity
         0.7200     0.2867E-10     0.1319E-09     0.3663E-10       Infinity
         0.7216     0.1449E-09     0.2822E-09     0.2977E-09       Infinity
         0.7230     0.7787E-09     0.1181E-08     0.2285E-08       Infinity
         0.7235     0.6907E-10     0.2626E-07     0.6925E-10       Infinity
         0.7251     0.7416E-10     0.3149E-09     0.9701E-10       Infinity
         0.7262     0.1031E-09     0.4688E-09     0.1322E-09       Infinity
